AuftragID;Anlagedatum;Gestartetam;Wunschtermin;Priorität;Beendetam;BusinessUnitID;VeranlasendeAbteilungID;AuftragsgrundID;Wertigkeit;Dringlichkeit;MarktsegmentID;WiederholauftragJa/Nein;UrsprungfürWiederholung;AusführendeAbteilungID;KundeID;AnzahlSchichten;InBearbeitungab;Eingeplantam;WarteaufRückmeldungab;WarteaufMaterialab;WarteaufVorlageab;VerwendungID;Bearbeitungszeit;Termintreue
80482;12.09.2024;12.09.2024;08.10.2024;6;13.09.2024;1;338;15;8;8;29;1;79319;345;20.10.1902;1;12.09.2024;12.09.2024;none;none;none;1;1;nein
80512;13.09.2024;13.09.2024;09.10.2024;6;13.09.2024;1;338;15;8;8;29;1;79319;345;20.10.1902;1;13.09.2024;13.09.2024;none;none;none;1;0;nein
76391;28.06.2024;18.07.2024;22.07.2024;2;14.09.2024;1;338;15;4;4;29;1;71820;345;20.10.1902;02.01.1900;14.09.2024;18.07.2024;12.09.2024;none;none;1;78;ja
79642;28.08.2024;12.09.2024;19.09.2024;2;16.09.2024;1;337;15;4;4;29;1;77855;345;none;1;16.09.2024;12.09.2024;none;none;none;1;19;nein
79164;19.08.2024;18.09.2024;10.09.2024;2;18.09.2024;1;338;15;4;4;29;0;none;345;none;1;18.09.2024;14.09.2024;none;none;none;1;30;ja
79998;04.09.2024;18.09.2024;26.09.2024;2;18.09.2024;1;338;15;4;4;29;0;none;344;20.10.1902;1;18.09.2024;09.09.2024;none;none;none;1;14;nein
80001;04.09.2024;18.09.2024;26.09.2024;2;18.09.2024;1;338;15;4;4;29;0;none;344;20.10.1902;1;18.09.2024;09.09.2024;none;none;none;1;14;nein
80405;11.09.2024;18.09.2024;07.10.2024;4;18.09.2024;1;338;15;4;8;29;0;none;344;28.11.1926;2;18.09.2024;12.09.2024;none;none;none;1;7;nein
79168;19.08.2024;18.09.2024;10.09.2024;2;18.09.2024;1;338;15;4;4;29;0;none;345;none;1;18.09.2024;14.09.2024;none;none;none;1;30;ja
80776;18.09.2024;18.09.2024;14.10.2024;2;18.09.2024;1;338;15;4;4;29;1;79168;345;none;1;18.09.2024;18.09.2024;none;none;none;1;0;nein
80661;17.09.2024;17.09.2024;14.10.2024;2;19.09.2024;1;338;15;4;4;29;0;none;344;none;1;19.09.2024;17.09.2024;none;18.09.2024;none;1;2;nein
80296;10.09.2024;19.09.2024;07.10.2024;6;19.09.2024;1;338;15;8;8;29;1;77053;344;21.08.1902;1;19.09.2024;18.09.2024;none;17.09.2024;none;1;9;nein
78741;09.08.2024;19.09.2024;02.09.2024;2;19.09.2024;1;338;15;4;4;29;0;none;345;none;2;19.09.2024;19.09.2024;none;none;none;1;41;ja
80818;19.09.2024;19.09.2024;15.10.2024;2;19.09.2024;1;345;15;4;4;29;1;78741;345;none;2;19.09.2024;19.09.2024;none;none;none;1;0;nein
79996;04.09.2024;16.09.2024;26.09.2024;6;19.09.2024;1;338;15;8;8;29;0;none;345;none;1;16.09.2024;13.09.2024;none;none;none;1;15;nein
79225;20.08.2024;18.09.2024;11.09.2024;4;24.09.2024;1;337;15;4;8;29;0;none;345;none;1;18.09.2024;18.09.2024;none;none;none;1;35;ja
81070;24.09.2024;24.09.2024;18.10.2024;4;24.09.2024;1;345;15;4;8;29;1;79225;345;none;1;24.09.2024;24.09.2024;none;none;none;1;0;nein
81072;24.09.2024;24.09.2024;18.10.2024;2;24.09.2024;1;338;15;4;4;29;0;none;344;28.11.1926;1;24.09.2024;24.09.2024;none;none;none;2;0;nein
80169;06.09.2024;19.09.2024;30.09.2024;2;24.09.2024;1;338;15;4;4;29;1;78607;345;11.12.1981;2;19.09.2024;19.09.2024;none;none;none;1;18;nein
80304;10.09.2024;19.09.2024;02.10.2024;2;25.09.2024;1;338;15;4;4;29;1;55558;345;20.10.1902;1;19.09.2024;19.09.2024;none;none;none;1;15;nein
81191;25.09.2024;26.09.2024;21.10.2024;4;26.09.2024;1;338;15;4;8;29;1;77932;344;10.01.2010;1;26.09.2024;26.09.2024;none;none;none;1;1;nein
80860;19.09.2024;25.09.2024;15.10.2024;2;27.09.2024;1;337;15;4;4;29;0;none;344;02.05.1942;1;25.09.2024;24.09.2024;none;none;none;1;8;nein
80740;18.09.2024;25.09.2024;14.10.2024;2;27.09.2024;1;337;15;4;4;29;1;78435;345;none;2;25.09.2024;25.09.2024;none;none;none;2;9;nein
81131;24.09.2024;30.09.2024;18.10.2024;2;30.09.2024;1;338;15;4;4;29;0;none;344;12.02.1939;1;30.09.2024;30.09.2024;none;none;none;2;6;nein
79999;04.09.2024;01.10.2024;22.10.2024;2;01.10.2024;1;338;49;4;4;29;0;none;344;08.11.1926;01.01.1900;01.10.2024;01.10.2024;26.09.2024;06.09.2024;none;2;27;nein
81112;24.09.2024;26.09.2024;18.10.2024;2;07.10.2024;1;338;15;4;4;29;1;80278;345;20.10.1902;2;26.09.2024;25.09.2024;none;none;none;1;13;nein
78974;14.08.2024;09.09.2024;05.09.2024;4;08.10.2024;1;337;15;4;8;29;1;75014;345;none;2;09.09.2024;09.09.2024;none;none;none;1;55;ja
81111;24.09.2024;26.09.2024;18.10.2024;6;10.10.2024;1;338;15;8;8;29;1;80482;345;20.10.1902;1;26.09.2024;25.09.2024;none;none;none;1;16;nein
78746;09.08.2024;16.09.2024;02.09.2024;2;11.10.2024;1;338;15;4;4;29;0;none;345;27.02.1943;2;10.10.2024;16.09.2024;none;none;none;1;63;ja
81994;11.10.2024;11.10.2024;06.11.2024;2;11.10.2024;1;338;15;4;4;29;1;78746;345;27.02.1943;2;11.10.2024;11.10.2024;none;none;none;1;0;nein
81678;07.10.2024;10.10.2024;29.10.2024;2;11.10.2024;1;337;15;4;4;29;1;80740;345;none;2;10.10.2024;10.10.2024;none;none;none;2;4;nein
80904;20.09.2024;14.10.2024;16.10.2024;6;14.10.2024;1;338;15;8;8;29;0;none;345;30.09.2356;1;14.10.2024;10.10.2024;none;none;none;1;24;nein
82074;14.10.2024;14.10.2024;07.11.2024;4;15.10.2024;1;345;15;4;8;29;1;76646;345;none;1;14.10.2024;14.10.2024;none;none;none;1;1;nein
81145;24.09.2024;30.09.2024;18.10.2024;4;15.10.2024;1;338;59;4;8;29;0;none;344;29.02.2336;01.01.1900;10.10.2024;30.09.2024;30.09.2024;30.09.2024;none;1;21;nein
82109;14.10.2024;16.10.2024;07.11.2024;2;16.10.2024;1;338;15;4;4;29;1;80169;345;11.12.1981;2;16.10.2024;14.10.2024;none;none;none;1;2;nein
81442;30.09.2024;14.10.2024;24.10.2024;2;16.10.2024;1;338;15;4;4;29;0;none;345;none;2;14.10.2024;07.10.2024;none;none;none;2;16;nein
81402;30.09.2024;08.10.2024;24.10.2024;6;18.10.2024;1;337;15;8;8;29;0;none;345;14.12.1975;1;08.10.2024;08.10.2024;none;none;none;1;18;nein
81692;07.10.2024;17.10.2024;29.10.2024;2;17.10.2024;1;338;15;4;4;29;1;80001;344;20.10.1902;1;17.10.2024;14.10.2024;none;none;none;1;10;nein
81693;07.10.2024;17.10.2024;29.10.2024;2;17.10.2024;1;338;15;4;4;29;1;79998;344;20.10.1902;1;17.10.2024;14.10.2024;none;none;none;1;10;nein
81958;10.10.2024;17.10.2024;05.11.2024;4;17.10.2024;1;337;15;4;8;29;1;79038;344;none;2;17.10.2024;11.10.2024;none;none;none;1;7;nein
82169;15.10.2024;17.10.2024;08.11.2024;2;17.10.2024;1;337;15;4;4;29;1;81958;344;none;2;17.10.2024;17.10.2024;none;none;none;1;2;nein
81293;26.09.2024;15.10.2024;22.10.2024;4;18.10.2024;1;338;15;4;8;29;0;none;345;29.02.2336;1;15.10.2024;10.10.2024;none;none;none;1;22;nein
81752;08.10.2024;17.10.2024;18.10.2024;2;21.10.2024;1;338;15;4;4;29;0;none;345;20.12.1985;1;17.10.2024;17.10.2024;none;none;none;1;13;ja
80717;17.09.2024;08.10.2024;11.10.2024;2;22.10.2024;1;337;15;4;4;29;0;none;345;none;1;08.10.2024;08.10.2024;none;none;none;1;35;ja
81774;08.10.2024;17.10.2024;01.11.2024;3;23.10.2024;1;356;49;8;4;29;0;none;345;none;1;17.10.2024;17.10.2024;none;none;none;2;15;nein
81870;09.10.2024;21.10.2024;04.11.2024;2;23.10.2024;1;338;15;4;4;29;0;none;344;none;1;21.10.2024;17.10.2024;none;none;none;1;14;nein
81875;09.10.2024;21.10.2024;04.11.2024;2;23.10.2024;1;338;15;4;4;29;0;none;344;none;1;21.10.2024;17.10.2024;none;none;none;1;14;nein
82700;23.10.2024;23.10.2024;18.11.2024;2;23.10.2024;1;345;15;4;4;29;1;80948;345;none;1;23.10.2024;23.10.2024;none;none;none;1;0;nein
82702;23.10.2024;23.10.2024;18.11.2024;2;23.10.2024;1;345;15;4;4;29;1;80948;345;none;1;23.10.2024;23.10.2024;none;none;none;1;0;nein
82337;17.10.2024;25.10.2024;12.11.2024;2;25.10.2024;1;338;15;4;4;29;1;74575;344;10.01.2010;1;25.10.2024;23.10.2024;none;none;none;1;8;nein
82341;17.10.2024;25.10.2024;12.11.2024;2;25.10.2024;1;338;15;4;4;29;1;74587;344;10.01.2010;1;25.10.2024;23.10.2024;none;none;none;1;8;nein
81888;09.10.2024;25.10.2024;04.11.2024;4;25.10.2024;1;337;15;4;8;29;1;79225;345;none;1;25.10.2024;25.10.2024;none;none;none;1;16;nein
80429;12.09.2024;12.10.2024;08.10.2024;2;25.10.2024;1;338;15;4;4;29;1;79696;345;20.10.1902;2;12.10.2024;25.09.2024;none;none;none;2;43;ja
82441;18.10.2024;25.10.2024;15.11.2024;3;29.10.2024;1;338;15;8;4;29;0;none;344;none;01.01.1900;25.10.2024;25.10.2024;21.10.2024;none;none;1;11;nein
80436;12.09.2024;09.10.2024;08.10.2024;6;29.10.2024;1;338;15;8;8;29;0;none;345;none;01.01.1900;09.10.2024;09.10.2024;20.09.2024;none;none;1;47;ja
81797;08.10.2024;30.10.2024;30.10.2024;2;30.10.2024;1;338;15;4;4;29;1;78811;344;none;1;30.10.2024;30.10.2024;none;none;none;1;22;ja
81367;27.09.2024;17.10.2024;23.10.2024;6;05.11.2024;1;337;15;8;8;29;0;none;345;none;1;05.11.2024;17.10.2024;none;none;none;2;39;ja
83271;05.11.2024;05.11.2024;27.11.2024;6;05.11.2024;1;345;15;8;8;29;1;81367;345;none;1;05.11.2024;05.11.2024;none;none;none;2;0;nein
82612;22.10.2024;04.11.2024;22.11.2024;2;06.11.2024;1;338;49;4;4;29;0;none;345;10.07.1938;1;04.11.2024;24.10.2024;none;none;none;2;15;nein
82614;22.10.2024;04.11.2024;22.11.2024;2;06.11.2024;1;338;49;4;4;29;0;none;345;none;1;04.11.2024;24.10.2024;none;none;none;2;15;nein
80408;11.09.2024;24.09.2024;07.10.2024;2;06.11.2024;1;337;15;4;4;29;0;none;345;11.11.1942;2;06.11.2024;23.09.2024;none;none;none;1;56;ja
82515;21.10.2024;07.11.2024;14.11.2024;6;07.11.2024;1;338;15;8;8;29;0;none;344;none;2;07.11.2024;07.11.2024;none;none;none;2;17;nein
81513;01.10.2024;18.10.2024;25.10.2024;2;08.11.2024;1;338;15;4;4;29;0;none;345;28.11.1926;1;18.10.2024;17.10.2024;none;none;none;2;38;ja
82162;15.10.2024;06.11.2024;08.11.2024;2;08.11.2024;1;338;15;4;4;29;1;81112;345;20.10.1902;2;06.11.2024;24.10.2024;none;none;none;1;24;ja
82693;23.10.2024;07.11.2024;18.11.2024;2;11.11.2024;1;338;15;4;4;29;1;81692;344;20.10.1902;1;07.11.2024;06.11.2024;none;none;none;1;19;nein
82698;23.10.2024;07.11.2024;18.11.2024;2;11.11.2024;1;338;15;4;4;29;1;81693;344;20.10.1902;1;07.11.2024;06.11.2024;none;none;none;1;19;nein
82503;21.10.2024;08.11.2024;14.11.2024;3;12.11.2024;1;356;49;8;4;29;0;none;345;none;1;08.11.2024;23.10.2024;none;none;none;2;22;nein
82508;21.10.2024;08.11.2024;14.11.2024;3;13.11.2024;1;356;49;8;4;29;0;none;345;none;1;08.11.2024;08.11.2024;none;none;none;2;23;nein
82149;15.10.2024;25.10.2024;08.11.2024;6;13.11.2024;1;337;15;8;8;29;0;none;345;14.09.2013;2;25.10.2024;22.10.2024;none;none;none;1;29;ja
83170;04.11.2024;14.11.2024;26.11.2024;2;14.11.2024;1;338;15;4;4;29;1;81875;344;27.11.2019;1;14.11.2024;07.11.2024;none;none;none;1;10;nein
83172;04.11.2024;14.11.2024;26.11.2024;2;14.11.2024;1;338;15;4;4;29;0;none;344;13.09.1974;1;14.11.2024;07.11.2024;none;none;none;1;10;nein
82547;21.10.2024;12.11.2024;14.11.2024;3;14.11.2024;1;356;49;8;4;29;0;none;345;none;1;12.11.2024;08.11.2024;none;none;none;2;24;ja
82606;22.10.2024;13.11.2024;05.12.2024;3;15.11.2024;1;356;49;8;4;29;0;none;345;none;1;13.11.2024;13.11.2024;none;none;none;2;24;nein
83297;05.11.2024;14.11.2024;28.11.2024;2;15.11.2024;1;338;15;4;4;29;0;none;344;12.05.1911;1;14.11.2024;14.11.2024;none;none;none;2;10;nein
82393;18.10.2024;25.10.2024;13.11.2024;3;15.11.2024;1;337;15;8;4;29;0;none;345;07.10.2319;2;25.10.2024;25.10.2024;none;none;none;1;28;ja
83961;15.11.2024;15.11.2024;09.12.2024;3;15.11.2024;1;345;15;8;4;29;1;82393;345;07.10.2319;2;15.11.2024;15.11.2024;none;none;none;1;0;nein
82395;18.10.2024;25.10.2024;13.11.2024;3;18.11.2024;1;337;15;8;4;29;0;none;345;07.10.2319;2;25.10.2024;25.10.2024;none;none;none;1;31;ja
84046;18.11.2024;18.11.2024;10.12.2024;3;18.11.2024;1;345;15;8;4;29;1;82395;345;07.10.2319;2;18.11.2024;18.11.2024;none;none;none;1;0;nein
83554;08.11.2024;15.11.2024;02.12.2024;6;29.11.2024;1;337;15;8;8;29;0;none;344;none;1;29.11.2024;15.11.2024;none;13.11.2024;none;2;21;nein
83529;08.11.2024;11.11.2024;06.12.2024;2;19.11.2024;1;355;59;4;4;29;0;none;344;none;2;14.11.2024;08.11.2024;none;none;none;2;11;nein
82615;22.10.2024;11.11.2024;19.11.2024;2;21.11.2024;1;338;15;4;4;29;0;none;345;21.08.1902;2;11.11.2024;11.11.2024;none;none;none;2;30;ja
83717;12.11.2024;15.11.2024;04.12.2024;2;22.11.2024;1;338;15;4;4;29;0;none;344;none;1;18.11.2024;14.11.2024;none;none;none;1;10;nein
83915;14.11.2024;18.11.2024;06.12.2024;2;22.11.2024;1;338;15;4;4;29;1;81797;344;none;1;18.11.2024;15.11.2024;none;none;none;1;8;nein
81790;08.10.2024;22.10.2024;30.10.2024;2;22.11.2024;1;338;15;4;4;29;0;none;345;20.10.1902;1;22.10.2024;16.10.2024;none;none;none;1;45;ja
82513;21.10.2024;07.11.2024;19.11.2024;6;22.11.2024;1;338;15;8;8;29;0;none;345;12.02.2352;1;07.11.2024;07.11.2024;none;none;none;1;32;ja
83306;05.11.2024;14.11.2024;27.11.2024;6;26.11.2024;1;337;15;8;8;29;0;none;345;none;1;26.11.2024;14.11.2024;none;none;none;1;21;nein
83307;05.11.2024;14.11.2024;27.11.2024;6;26.11.2024;1;337;15;8;8;29;0;none;345;none;2;26.11.2024;14.11.2024;none;none;none;1;21;nein
84320;21.11.2024;21.11.2024;13.12.2024;2;26.11.2024;1;345;15;4;4;29;1;82615;345;21.08.1902;2;21.11.2024;21.11.2024;none;none;none;2;5;nein
83449;07.11.2024;08.11.2024;29.11.2024;2;27.11.2024;1;337;15;4;4;29;1;80779;345;18.10.2113;2;08.11.2024;08.11.2024;none;none;none;2;20;nein
84257;20.11.2024;27.11.2024;12.12.2024;4;27.11.2024;1;337;15;4;8;29;0;none;344;06.03.2000;02.01.1900;27.11.2024;25.11.2024;21.11.2024;none;none;1;7;nein
83848;13.11.2024;25.11.2024;12.12.2024;2;27.11.2024;1;337;15;4;4;29;1;79642;345;none;1;25.11.2024;25.11.2024;none;none;none;1;14;nein
82608;22.10.2024;13.11.2024;05.12.2024;3;27.11.2024;1;356;49;8;4;29;0;none;345;none;1;27.11.2024;13.11.2024;none;none;none;2;36;nein
84744;27.11.2024;28.11.2024;19.12.2024;3;28.11.2024;1;356;49;8;4;29;1;82608;345;none;1;28.11.2024;28.11.2024;none;none;none;2;1;nein
58569;22.06.2023;23.06.2023;14.07.2023;2;24.06.2023;2;341;15;4;4;25;0;none;344;13.09.1902;1;23.06.2023;22.06.2023;none;none;none;1;2;nein
31789;05.10.2021;15.10.2021;18.10.2021;2;15.10.2021;2;341;15;4;4;25;0;none;344;04.05.1903;1;15.10.2021;12.10.2021;none;none;none;1;10;nein
32893;26.10.2021;02.11.2021;10.11.2021;2;08.11.2021;2;343;15;4;4;25;0;none;344;30.07.1949;1;02.11.2021;02.11.2021;none;none;none;1;13;nein
37476;17.02.2022;18.02.2022;23.02.2022;2;18.02.2022;2;341;15;4;4;25;0;none;344;29.07.1900;1;18.02.2022;17.02.2022;none;none;none;1;1;nein
45698;07.09.2022;19.09.2022;28.09.2022;6;19.09.2022;2;341;15;8;8;25;0;none;344;29.07.1900;1;19.09.2022;09.09.2022;none;none;none;1;12;nein
67412;09.01.2024;15.01.2024;31.01.2024;2;23.01.2024;2;1764;15;4;4;25;0;none;344;30.11.1901;1;15.01.2024;09.01.2024;none;none;none;1;14;nein
71303;19.03.2024;26.03.2024;12.04.2024;6;03.04.2024;2;1764;15;8;8;25;0;none;344;29.07.1900;1;26.03.2024;26.03.2024;none;22.03.2024;none;1;15;nein
72861;22.04.2024;23.04.2024;21.05.2024;6;25.04.2024;2;1764;15;8;8;25;0;none;344;29.07.1900;1;23.04.2024;23.04.2024;none;none;none;1;3;nein
23285;23.03.2021;29.03.2021;30.03.2021;2;31.03.2021;2;342;15;4;4;24;0;none;344;26.11.1931;1;29.03.2021;24.03.2021;none;none;none;1;8;ja
23330;24.03.2021;25.03.2021;31.03.2021;6;31.03.2021;2;342;15;8;8;24;0;none;344;05.03.1915;1;25.03.2021;24.03.2021;none;none;none;1;7;ja
23887;08.04.2021;12.04.2021;19.07.2021;2;15.04.2021;2;342;15;4;4;24;0;none;344;26.11.1931;1;12.04.2021;12.04.2021;none;none;none;1;7;nein
25668;20.05.2021;26.05.2021;31.05.2021;6;03.06.2021;2;343;15;8;8;24;0;none;344;26.10.2000;1;26.05.2021;20.05.2021;none;none;none;1;14;ja
29346;12.08.2021;13.08.2021;24.09.2021;4;13.08.2021;2;342;15;4;8;24;0;none;345;20.11.1906;1;13.08.2021;13.08.2021;none;none;none;2;1;nein
29980;30.08.2021;09.09.2021;21.09.2021;2;21.09.2021;2;343;15;4;4;24;0;none;344;18.07.1900;01.01.1900;09.09.2021;08.09.2021;30.08.2021;none;none;1;22;ja
29982;30.08.2021;09.09.2021;14.09.2021;2;14.09.2021;2;343;15;4;4;24;0;none;344;18.07.1900;01.01.1900;09.09.2021;08.09.2021;30.08.2021;none;none;2;15;ja
29995;30.08.2021;16.09.2021;27.09.2021;2;21.09.2021;2;343;15;4;4;24;0;none;344;18.07.1900;01.01.1900;16.09.2021;15.09.2021;30.08.2021;none;none;1;22;nein
29996;30.08.2021;16.09.2021;21.09.2021;2;21.09.2021;2;343;15;4;4;24;0;none;344;18.07.1900;01.01.1900;16.09.2021;15.09.2021;06.09.2021;none;none;1;22;ja
31259;23.09.2021;10.11.2021;01.10.2021;2;10.11.2021;2;343;15;4;4;24;0;none;344;30.08.1912;1;10.11.2021;27.09.2021;none;none;none;1;48;ja
31263;23.09.2021;10.11.2021;01.10.2021;2;10.11.2021;2;343;15;4;4;24;0;none;344;30.08.1912;1;10.11.2021;27.09.2021;none;none;none;1;48;ja
31255;23.09.2021;10.11.2021;01.10.2021;2;10.11.2021;2;343;15;4;4;24;0;none;344;30.08.1912;1;10.11.2021;27.09.2021;none;none;none;1;48;ja
31446;28.09.2021;10.11.2021;05.10.2021;2;10.11.2021;2;343;15;4;4;24;0;31261;344;30.08.1912;1;10.11.2021;28.09.2021;none;none;none;1;43;ja
33178;02.11.2021;09.11.2021;11.11.2021;6;15.11.2021;2;1764;15;8;8;24;0;none;344;10.11.1974;1;09.11.2021;05.11.2021;none;none;none;1;13;ja
33252;03.11.2021;15.11.2021;19.11.2021;4;15.11.2021;2;343;15;4;8;24;1;26187;344;14.12.1910;1;15.11.2021;15.11.2021;none;none;none;2;12;nein
33901;17.11.2021;25.11.2021;23.11.2021;2;30.11.2021;2;341;15;4;4;24;0;none;344;03.07.1903;1;25.11.2021;24.11.2021;none;none;none;1;13;ja
33903;17.11.2021;25.11.2021;23.11.2021;2;30.11.2021;2;341;15;4;4;24;0;none;344;03.07.1903;1;25.11.2021;24.11.2021;none;none;none;1;13;ja
38917;22.03.2022;22.03.2022;04.04.2022;6;22.03.2022;2;345;15;8;8;24;1;38045;345;18.07.1900;2;22.03.2022;22.03.2022;none;none;none;1;0;nein
38918;22.03.2022;22.03.2022;04.04.2022;6;22.03.2022;2;345;15;8;8;24;1;38111;345;18.07.1900;3;22.03.2022;22.03.2022;none;none;none;1;0;nein
39185;28.03.2022;28.03.2022;08.04.2022;6;25.04.2022;2;345;15;8;8;24;1;38855;345;18.07.1900;3;28.03.2022;28.03.2022;none;none;none;1;28;ja
42732;24.06.2022;28.06.2022;07.07.2022;2;04.07.2022;2;342;15;4;4;24;0;none;345;21.01.1903;1;28.06.2022;28.06.2022;none;none;none;1;10;nein
42733;24.06.2022;14.07.2022;15.07.2022;2;02.08.2022;2;342;15;4;4;24;0;none;345;21.01.1903;2;14.07.2022;14.07.2022;none;none;none;1;39;ja
42851;28.06.2022;04.07.2022;none;2;12.07.2022;2;343;15;4;4;24;0;none;344;17.07.1988;1;04.07.2022;04.07.2022;none;none;none;1;14;nein
42854;28.06.2022;04.07.2022;none;2;12.07.2022;2;343;15;4;4;24;0;none;344;17.07.1988;1;04.07.2022;04.07.2022;none;none;none;1;14;nein
45813;12.09.2022;13.09.2022;19.09.2022;2;15.09.2022;2;343;15;4;4;24;0;none;344;20.06.1910;1;13.09.2022;12.09.2022;none;none;none;1;3;nein
46446;27.09.2022;04.10.2022;18.10.2022;2;06.10.2022;2;343;15;4;4;24;0;none;344;07.05.2117;1;04.10.2022;28.09.2022;none;none;none;1;9;nein
46920;06.10.2022;14.10.2022;27.10.2022;2;27.10.2022;2;362;49;4;4;24;0;none;344;none;1;14.10.2022;14.10.2022;none;14.10.2022;none;2;21;ja
49142;28.11.2022;05.12.2022;20.12.2022;3;09.12.2022;2;362;15;8;4;24;0;none;344;none;1;05.12.2022;30.11.2022;none;none;none;2;11;nein
53782;15.03.2023;20.03.2023;06.04.2023;4;22.03.2023;2;341;15;4;8;24;0;none;344;18.08.2022;1;20.03.2023;20.03.2023;none;none;none;1;7;nein
54315;24.03.2023;04.04.2023;17.04.2023;6;06.04.2023;2;342;15;8;8;24;0;none;344;14.05.2299;1;04.04.2023;04.04.2023;none;03.04.2023;none;1;13;nein
54317;24.03.2023;04.04.2023;17.04.2023;6;06.04.2023;2;342;15;8;8;24;0;none;344;14.05.2299;1;04.04.2023;04.04.2023;none;03.04.2023;none;1;13;nein
55298;14.04.2023;18.04.2023;08.05.2023;2;20.04.2023;2;343;15;4;4;24;0;none;344;30.07.2004;1;18.04.2023;17.04.2023;none;none;none;1;6;nein
55301;14.04.2023;18.04.2023;08.05.2023;2;20.04.2023;2;343;15;4;4;24;0;none;344;30.07.2004;1;18.04.2023;17.04.2023;none;none;none;1;6;nein
56225;03.05.2023;11.05.2023;25.05.2023;2;22.05.2023;2;343;15;4;4;24;0;none;344;14.09.1934;1;11.05.2023;10.05.2023;none;none;none;1;19;nein
56226;03.05.2023;11.05.2023;25.05.2023;2;22.05.2023;2;343;15;4;4;24;1;56225;344;14.09.1934;1;11.05.2023;10.05.2023;none;none;none;1;19;nein
59330;07.07.2023;14.07.2023;14.07.2023;6;14.07.2023;2;342;15;8;8;24;0;none;344;27.04.1990;01.01.1900;14.07.2023;10.07.2023;07.07.2023;none;none;1;7;ja
60385;28.07.2023;16.08.2023;25.08.2023;6;28.08.2023;2;343;15;8;8;24;0;none;345;18.07.1900;3;25.08.2023;16.08.2023;none;none;none;1;31;ja
61298;17.08.2023;24.11.2023;08.12.2023;6;04.12.2023;2;1764;15;8;8;24;0;none;345;11.11.1974;01.01.1900;24.11.2023;23.11.2023;21.08.2023;none;none;2;109;nein
61523;23.08.2023;30.08.2023;14.09.2023;2;30.08.2023;2;343;15;4;4;24;0;none;344;06.12.1926;1;30.08.2023;23.08.2023;none;none;none;1;7;nein
64179;24.10.2023;27.10.2023;02.11.2023;6;27.10.2023;2;342;15;8;8;24;0;none;344;05.09.1911;1;27.10.2023;26.10.2023;none;none;none;1;3;nein
64431;01.11.2023;19.12.2023;01.12.2023;3;19.12.2023;2;342;15;8;4;24;0;none;344;20.11.1906;1;19.12.2023;19.12.2023;none;08.11.2023;none;2;48;ja
65517;22.11.2023;29.11.2023;14.12.2023;4;11.12.2023;2;343;15;4;8;24;0;none;344;01.11.2021;1;29.11.2023;28.11.2023;none;none;none;1;19;nein
65518;22.11.2023;29.11.2023;14.12.2023;4;07.12.2023;2;343;15;4;8;24;0;none;344;01.11.2021;1;29.11.2023;28.11.2023;none;none;none;1;15;nein
65519;22.11.2023;29.11.2023;14.12.2023;4;07.12.2023;2;343;15;4;8;24;0;none;344;01.11.2021;1;29.11.2023;28.11.2023;none;none;none;1;15;nein
67453;09.01.2024;05.02.2024;24.01.2024;2;05.02.2024;2;362;15;4;4;24;0;none;345;none;1;05.02.2024;18.01.2024;none;none;none;2;27;ja
67609;12.01.2024;25.01.2024;05.02.2024;2;01.02.2024;2;362;15;4;4;24;0;none;344;none;1;25.01.2024;23.01.2024;none;none;none;1;20;nein
67673;15.01.2024;05.02.2024;30.01.2024;2;05.02.2024;2;362;15;4;4;24;0;none;345;none;1;05.02.2024;18.01.2024;none;none;none;2;21;ja
67705;15.01.2024;23.01.2024;06.02.2024;2;23.01.2024;2;1764;15;4;4;24;0;none;344;03.06.1900;1;23.01.2024;19.01.2024;none;none;none;1;8;nein
68218;23.01.2024;01.02.2024;19.02.2024;2;07.02.2024;2;343;15;4;4;24;0;none;344;07.02.2369;1;01.02.2024;31.01.2024;none;none;none;1;15;nein
68264;24.01.2024;05.02.2024;08.02.2024;2;05.02.2024;2;362;15;4;4;24;0;none;345;none;1;05.02.2024;05.02.2024;none;none;none;2;12;nein
68865;05.02.2024;14.02.2024;01.03.2024;6;16.02.2024;2;342;15;8;8;24;0;none;345;none;1;14.02.2024;14.02.2024;none;none;none;1;11;nein
69141;09.02.2024;14.02.2024;04.03.2024;3;14.02.2024;2;342;15;8;4;24;0;none;344;05.09.1911;1;14.02.2024;14.02.2024;none;none;none;1;5;nein
70322;29.02.2024;05.03.2024;25.03.2024;3;22.03.2024;2;342;15;8;4;24;0;none;344;15.10.1928;1;05.03.2024;01.03.2024;none;none;none;1;22;nein
70327;29.02.2024;06.03.2024;25.03.2024;3;22.03.2024;2;342;15;8;4;24;0;none;344;15.10.1928;1;06.03.2024;01.03.2024;none;none;none;1;22;nein
70328;29.02.2024;07.03.2024;25.03.2024;3;22.03.2024;2;342;15;8;4;24;0;none;344;15.10.1928;1;07.03.2024;01.03.2024;none;none;none;1;22;nein
71132;15.03.2024;22.03.2024;10.04.2024;6;22.03.2024;2;342;15;8;8;24;1;70509;344;23.09.1912;1;22.03.2024;22.03.2024;none;none;none;1;7;nein
72004;04.04.2024;16.04.2024;26.04.2024;3;14.05.2024;2;342;15;8;4;24;1;64431;344;20.11.1906;1;16.04.2024;15.04.2024;none;none;none;2;40;ja
