OrderID;OrderDate;StartDate;DesiredDate;Priority;FinishtDate;InitiatingBusinessUnit;InitiatingDepartment;OrderReason;IndustrySegment;Reorder;SupportDepartment;InProcessSince;UsageCategory;ProcessTime;DeliveryPerformance;Backlog
62025;06.09.2023;11.09.2023;28.09.2023;2;11.09.2023;2;314;15;9;0;157;11.09.2023;1;5;0;27
73445;03.05.2024;06.05.2024;30.05.2024;2;08.05.2024;2;343;15;23;0;157;06.05.2024;1;5;0;27
40430;27.04.2022;02.05.2022;03.05.2022;6;02.05.2022;3;none;15;7;0;157;02.05.2022;3;5;0;26
40463;28.04.2022;29.04.2022;18.05.2022;3;03.05.2022;3;none;15;14;0;157;29.04.2022;3;5;0;26
40525;28.04.2022;02.05.2022;04.05.2022;3;03.05.2022;3;none;15;7;0;157;02.05.2022;3;5;0;26
62092;07.09.2023;07.09.2023;15.09.2023;6;12.09.2023;3;1769;15;7;0;157;07.09.2023;1;5;0;26
54720;30.03.2023;04.04.2023;28.04.2023;2;04.04.2023;1;385;15;30;0;158;04.04.2023;1;5;0;26
54721;30.03.2023;04.04.2023;28.04.2023;2;04.04.2023;1;385;15;30;0;158;04.04.2023;1;5;0;26
54722;30.03.2023;04.04.2023;28.04.2023;2;04.04.2023;1;385;15;30;0;158;04.04.2023;1;5;0;26
80826;19.09.2024;23.09.2024;27.09.2024;6;24.09.2024;2;1764;15;24;0;157;23.09.2024;1;5;0;26
80838;19.09.2024;23.09.2024;27.09.2024;6;24.09.2024;2;1764;15;24;0;157;23.09.2024;1;5;0;26
36904;03.02.2022;03.02.2022;23.02.2022;6;08.02.2022;1;338;15;29;1;158;03.02.2022;1;5;0;25
36906;03.02.2022;03.02.2022;23.02.2022;6;08.02.2022;1;338;15;29;1;158;03.02.2022;1;5;0;25
36907;03.02.2022;03.02.2022;23.02.2022;6;08.02.2022;1;338;15;29;1;158;03.02.2022;1;5;0;25
36903;03.02.2022;03.02.2022;23.02.2022;6;08.02.2022;1;338;15;29;1;158;03.02.2022;1;5;0;25
39410;31.03.2022;05.04.2022;20.04.2022;6;05.04.2022;1;338;15;29;1;158;05.04.2022;1;5;0;25
19783;06.01.2021;11.01.2021;18.11.2021;6;11.01.2021;3;none;15;9;1;158;11.01.2021;1;5;0;24
82752;24.10.2024;28.10.2024;08.11.2024;2;29.10.2024;2;306;15;1;0;157;28.10.2024;1;5;0;26
82755;24.10.2024;28.10.2024;08.11.2024;2;29.10.2024;2;306;15;1;0;157;28.10.2024;1;5;0;26
82878;25.10.2024;28.10.2024;20.11.2024;2;30.10.2024;2;306;15;1;0;157;28.10.2024;1;5;0;26
37861;25.02.2022;25.02.2022;17.03.2022;4;02.03.2022;1;none;15;29;1;158;25.02.2022;1;5;0;24
82849;25.10.2024;29.10.2024;05.11.2024;2;30.10.2024;2;306;15;1;1;157;29.10.2024;1;5;0;26
44929;18.08.2022;18.08.2022;08.09.2022;2;23.08.2022;1;none;15;29;1;157;18.08.2022;1;5;0;25
44976;19.08.2022;22.08.2022;09.09.2022;2;24.08.2022;2;none;15;23;0;157;22.08.2022;1;5;0;25
44990;19.08.2022;19.08.2022;15.09.2022;2;24.08.2022;3;none;15;12;1;157;19.08.2022;1;5;0;25
44893;17.08.2022;17.08.2022;07.09.2022;2;22.08.2022;2;none;15;1;0;157;17.08.2022;1;5;0;24
51201;19.01.2023;23.01.2023;10.02.2023;2;24.01.2023;2;none;15;23;0;157;23.01.2023;1;5;0;24
83824;13.11.2024;15.11.2024;05.12.2024;2;18.11.2024;2;306;15;1;0;157;15.11.2024;2;5;0;23
45117;24.08.2022;24.08.2022;14.09.2022;6;29.08.2022;2;none;15;9;0;157;24.08.2022;1;5;0;19
45138;24.08.2022;25.08.2022;14.09.2022;6;29.08.2022;2;none;15;1;1;157;25.08.2022;1;5;0;19
45139;24.08.2022;25.08.2022;14.09.2022;4;29.08.2022;2;none;15;1;1;157;25.08.2022;1;5;0;19
84353;21.11.2024;25.11.2024;27.11.2024;2;26.11.2024;2;306;15;1;0;157;25.11.2024;2;5;0;18
84320;21.11.2024;21.11.2024;13.12.2024;2;26.11.2024;1;345;15;29;1;158;21.11.2024;2;5;0;11
84404;22.11.2024;22.11.2024;04.12.2024;2;27.11.2024;2;343;15;23;0;157;22.11.2024;1;5;0;17
84258;20.11.2024;21.11.2024;26.11.2024;2;25.11.2024;2;342;15;24;1;157;21.11.2024;1;5;0;16
50745;12.01.2023;16.01.2023;03.02.2023;3;17.01.2023;2;none;15;9;1;157;16.01.2023;1;5;0;15
50692;11.01.2023;12.01.2023;02.02.2023;6;16.01.2023;2;none;15;9;0;157;12.01.2023;1;5;0;14
50708;11.01.2023;12.01.2023;02.02.2023;2;16.01.2023;2;none;15;9;0;157;12.01.2023;1;5;0;14
83945;15.11.2024;18.11.2024;22.11.2024;4;20.11.2024;2;314;15;9;0;157;18.11.2024;1;5;0;14
83976;15.11.2024;18.11.2024;09.12.2024;3;20.11.2024;3;1787;15;3;0;157;18.11.2024;1;5;0;14
46959;06.10.2022;08.10.2022;27.10.2022;2;12.10.2022;2;341;15;24;0;157;08.10.2022;1;6;0;193
21552;12.02.2021;15.02.2021;18.02.2021;6;18.02.2021;3;1771;15;8;1;157;15.02.2021;1;6;1;172
21569;12.02.2021;15.02.2021;08.03.2021;6;18.02.2021;3;1771;15;8;1;157;15.02.2021;1;6;0;172
21726;16.02.2021;18.02.2021;24.02.2021;6;22.02.2021;2;343;15;24;0;157;18.02.2021;1;6;0;163
21730;16.02.2021;18.02.2021;10.03.2021;6;22.02.2021;2;343;15;24;0;157;18.02.2021;1;6;0;163
21737;16.02.2021;18.02.2021;24.02.2021;6;22.02.2021;2;343;15;24;0;157;18.02.2021;1;6;0;163
21740;16.02.2021;18.02.2021;24.02.2021;4;22.02.2021;2;343;15;24;0;157;18.02.2021;1;6;0;163
37141;09.02.2022;14.02.2022;18.02.2022;3;15.02.2022;3;none;15;18;0;157;14.02.2022;1;6;0;147
72002;04.04.2024;10.04.2024;26.04.2024;6;10.04.2024;1;338;15;29;0;158;10.04.2024;1;6;0;76
37263;11.02.2022;16.02.2022;17.02.2022;6;17.02.2022;2;341;15;24;0;157;16.02.2022;1;6;1;125
37249;11.02.2022;16.02.2022;17.02.2022;6;17.02.2022;2;341;15;24;0;157;16.02.2022;1;6;1;125
34642;02.12.2021;08.12.2021;08.12.2021;3;08.12.2021;3;none;15;11;0;157;08.12.2021;1;6;1;124
35462;23.12.2021;28.12.2021;29.12.2021;2;29.12.2021;2;343;15;23;0;157;28.12.2021;2;6;1;121
22620;09.03.2021;15.03.2021;25.03.2021;2;15.03.2021;3;1771;15;8;0;157;15.03.2021;1;6;0;116
37340;15.02.2022;16.02.2022;21.02.2022;6;21.02.2022;1;337;15;29;1;157;16.02.2022;1;6;1;116
35168;16.12.2021;20.12.2021;22.12.2021;2;22.12.2021;2;343;15;23;0;157;20.12.2021;1;6;1;115
35169;16.12.2021;20.12.2021;22.12.2021;2;22.12.2021;2;343;15;23;0;157;20.12.2021;1;6;1;115
35191;16.12.2021;20.12.2021;22.12.2021;4;22.12.2021;2;343;15;23;0;157;20.12.2021;1;6;1;115
35187;16.12.2021;20.12.2021;22.12.2021;2;22.12.2021;2;343;15;23;0;157;20.12.2021;1;6;1;115
37831;25.02.2022;02.03.2022;03.03.2022;2;03.03.2022;2;none;15;1;0;157;02.03.2022;1;6;1;115
68629;31.01.2024;06.02.2024;22.02.2024;6;06.02.2024;1;340;15;29;0;158;06.02.2024;1;6;0;74
77292;16.07.2024;16.07.2024;07.08.2024;4;22.07.2024;1;345;15;30;1;158;16.07.2024;1;6;0;74
70616;06.03.2024;06.03.2024;28.03.2024;6;12.03.2024;1;345;15;29;1;158;06.03.2024;1;6;0;73
70617;06.03.2024;06.03.2024;28.03.2024;6;12.03.2024;1;345;15;29;1;158;06.03.2024;1;6;0;73
37799;24.02.2022;24.02.2022;02.03.2022;2;02.03.2022;2;343;15;24;0;157;24.02.2022;1;6;1;112
37796;24.02.2022;01.03.2022;02.03.2022;4;02.03.2022;2;none;15;1;0;157;01.03.2022;1;6;1;112
37703;23.02.2022;01.03.2022;01.03.2022;4;01.03.2022;2;none;15;1;0;157;01.03.2022;1;6;1;111
77472;18.07.2024;24.07.2024;09.08.2024;2;24.07.2024;1;337;15;29;1;158;24.07.2024;1;6;0;73
22520;05.03.2021;11.03.2021;17.03.2021;2;11.03.2021;2;343;15;23;0;157;11.03.2021;1;6;0;104
22553;05.03.2021;10.03.2021;26.03.2021;2;11.03.2021;3;350;15;1;0;157;10.03.2021;2;6;0;104
34771;07.12.2021;13.12.2021;27.12.2021;3;13.12.2021;1;345;15;29;1;158;13.12.2021;1;6;0;69
36343;21.01.2022;26.01.2022;27.01.2022;6;27.01.2022;2;342;15;24;1;157;26.01.2022;1;6;1;97
34925;10.12.2021;10.12.2021;30.12.2021;6;16.12.2021;1;345;15;29;1;158;10.12.2021;1;6;0;69
19822;07.01.2021;13.01.2021;19.01.2021;4;13.01.2021;2;343;15;24;0;157;13.01.2021;1;6;0;92
78997;14.08.2024;20.08.2024;05.09.2024;6;20.08.2024;2;314;15;9;0;158;20.08.2024;1;6;0;69
32669;21.10.2021;27.10.2021;29.10.2021;6;27.10.2021;2;none;15;1;0;157;27.10.2021;2;6;0;89
34037;19.11.2021;23.11.2021;01.12.2021;6;25.11.2021;2;342;15;24;0;157;23.11.2021;1;6;0;89
34041;19.11.2021;25.11.2021;25.11.2021;6;25.11.2021;2;342;15;24;0;157;25.11.2021;1;6;1;89
19981;12.01.2021;14.01.2021;24.05.2021;6;18.01.2021;2;341;15;23;0;157;14.01.2021;1;6;0;88
38783;18.03.2022;23.03.2022;24.03.2022;2;24.03.2022;2;none;15;1;0;157;23.03.2022;1;6;1;88
38784;18.03.2022;23.03.2022;24.03.2022;2;24.03.2022;2;none;15;1;0;157;23.03.2022;1;6;1;88
76877;09.07.2024;10.07.2024;31.07.2024;4;15.07.2024;2;343;15;24;0;157;10.07.2024;1;6;0;88
75210;06.06.2024;11.06.2024;28.06.2024;6;12.06.2024;3;1781;15;18;0;157;11.06.2024;1;6;0;87
36128;18.01.2022;24.01.2022;24.01.2022;6;24.01.2022;2;343;15;23;1;157;24.01.2022;1;6;1;85
77459;18.07.2024;22.07.2024;09.08.2024;6;24.07.2024;2;1764;15;24;0;157;22.07.2024;1;6;0;84
19863;08.01.2021;14.01.2021;28.01.2021;2;14.01.2021;1;339;15;29;0;157;14.01.2021;1;6;0;83
38747;17.03.2022;23.03.2022;31.03.2022;2;23.03.2022;2;1742;49;9;0;157;23.03.2022;3;6;0;83
38749;17.03.2022;23.03.2022;31.03.2022;2;23.03.2022;2;1742;49;9;0;157;23.03.2022;3;6;0;83
23058;17.03.2021;23.03.2021;29.03.2021;2;23.03.2021;3;none;15;1;1;157;23.03.2021;2;6;0;82
36043;14.01.2022;19.01.2022;20.01.2022;2;20.01.2022;2;none;15;9;0;157;19.01.2022;1;6;1;82
64040;20.10.2023;26.10.2023;14.11.2023;2;26.10.2023;2;314;15;9;0;157;26.10.2023;1;6;0;82
23143;18.03.2021;23.03.2021;26.03.2021;6;24.03.2021;2;342;15;24;1;157;23.03.2021;1;6;0;81
23133;18.03.2021;22.03.2021;26.03.2021;2;24.03.2021;2;343;15;24;0;157;22.03.2021;1;6;0;81
23092;18.03.2021;23.03.2021;30.03.2021;2;24.03.2021;3;1774;15;4;0;157;23.03.2021;2;6;0;81
39005;23.03.2022;26.03.2022;29.03.2022;4;29.03.2022;1;340;15;29;1;157;26.03.2022;1;6;1;81
39008;23.03.2022;29.03.2022;29.03.2022;6;29.03.2022;1;337;15;29;0;157;29.03.2022;1;6;1;81
39002;23.03.2022;26.03.2022;29.03.2022;4;29.03.2022;1;340;15;29;1;157;26.03.2022;1;6;1;81
76118;25.06.2024;27.06.2024;05.07.2024;2;01.07.2024;2;343;15;24;0;157;27.06.2024;1;6;0;81
76952;10.07.2024;12.07.2024;01.08.2024;4;16.07.2024;2;343;15;24;0;157;16.07.2024;1;6;0;81
77055;11.07.2024;17.07.2024;02.08.2024;6;17.07.2024;3;1781;15;18;0;157;17.07.2024;1;6;0;81
77058;11.07.2024;17.07.2024;02.08.2024;6;17.07.2024;3;1783;15;18;0;157;17.07.2024;1;6;0;81
77132;12.07.2024;16.07.2024;19.07.2024;3;18.07.2024;2;342;15;24;0;157;16.07.2024;1;6;0;81
28608;27.07.2021;29.07.2021;03.08.2021;3;02.08.2021;3;none;15;7;0;157;29.07.2021;1;6;0;80
28611;27.07.2021;29.07.2021;03.08.2021;3;02.08.2021;3;none;15;7;0;157;29.07.2021;1;6;0;80
23797;06.04.2021;12.04.2021;12.04.2021;2;12.04.2021;1;337;15;29;1;157;12.04.2021;2;6;1;79
22977;16.03.2021;17.03.2021;29.03.2021;6;22.03.2021;2;342;15;24;0;157;17.03.2021;1;6;0;78
23006;16.03.2021;18.03.2021;23.03.2021;4;22.03.2021;3;none;15;1;0;157;18.03.2021;2;6;0;78
32973;28.10.2021;03.11.2021;12.11.2021;6;03.11.2021;2;341;15;24;0;158;03.11.2021;1;6;0;64
32975;28.10.2021;03.11.2021;12.11.2021;6;03.11.2021;2;341;15;24;0;158;03.11.2021;1;6;0;64
26174;02.06.2021;08.06.2021;08.06.2021;6;08.06.2021;1;339;15;29;0;157;08.06.2021;1;6;1;76
35521;30.12.2021;05.01.2022;14.01.2022;6;05.01.2022;2;none;15;9;1;158;05.01.2022;1;6;0;64
26176;02.06.2021;08.06.2021;08.06.2021;6;08.06.2021;1;339;15;29;0;157;08.06.2021;1;6;1;76
53744;15.03.2023;17.03.2023;06.04.2023;4;21.03.2023;3;350;15;7;0;157;17.03.2023;1;6;0;76
64797;09.11.2023;10.11.2023;01.12.2023;6;15.11.2023;1;338;15;29;0;158;10.11.2023;1;6;0;64
63975;19.10.2023;23.10.2023;27.10.2023;2;25.10.2023;2;314;15;9;0;157;23.10.2023;1;6;0;76
75133;05.06.2024;07.06.2024;13.06.2024;2;11.06.2024;2;342;49;24;0;157;07.06.2024;1;6;0;76
75785;18.06.2024;24.06.2024;10.07.2024;3;24.06.2024;1;337;15;29;0;157;24.06.2024;1;6;0;76
75779;18.06.2024;24.06.2024;10.07.2024;3;24.06.2024;1;337;15;29;0;157;24.06.2024;1;6;0;76
32120;12.10.2021;14.10.2021;22.10.2021;2;18.10.2021;2;none;15;9;0;157;14.10.2021;1;6;0;75
54369;24.03.2023;30.03.2023;20.04.2023;2;30.03.2023;3;1784;49;46;0;157;30.03.2023;2;6;0;75
61233;16.08.2023;18.08.2023;31.08.2023;6;22.08.2023;2;343;15;23;0;158;18.08.2023;1;6;0;63
61234;16.08.2023;18.08.2023;31.08.2023;6;22.08.2023;2;343;15;23;0;158;18.08.2023;1;6;0;63
61237;16.08.2023;18.08.2023;31.08.2023;6;22.08.2023;2;343;15;23;0;158;18.08.2023;1;6;0;63
24037;13.04.2021;15.04.2021;23.04.2021;6;19.04.2021;3;none;15;9;0;157;15.04.2021;1;6;0;71
24038;13.04.2021;15.04.2021;23.04.2021;6;19.04.2021;3;none;15;9;0;157;15.04.2021;1;6;0;71
24598;23.04.2021;27.04.2021;03.05.2021;6;29.04.2021;3;349;15;37;0;157;27.04.2021;2;6;0;71
27724;07.07.2021;08.07.2021;13.07.2021;4;13.07.2021;1;337;15;29;1;157;08.07.2021;1;6;1;71
28331;21.07.2021;27.07.2021;30.07.2021;2;27.07.2021;2;none;15;1;0;157;27.07.2021;2;6;0;71
59341;07.07.2023;10.07.2023;31.07.2023;3;13.07.2023;3;1779;15;37;1;157;10.07.2023;2;6;0;71
59350;07.07.2023;11.07.2023;31.07.2023;6;13.07.2023;2;343;15;24;0;157;11.07.2023;1;6;0;71
59349;07.07.2023;11.07.2023;31.07.2023;6;13.07.2023;2;343;15;24;0;157;11.07.2023;1;6;0;71
63642;12.10.2023;17.10.2023;06.11.2023;4;18.10.2023;3;350;15;7;0;157;17.10.2023;2;6;0;71
63645;12.10.2023;18.10.2023;06.11.2023;4;18.10.2023;3;350;15;7;0;157;18.10.2023;2;6;0;71
63617;12.10.2023;13.10.2023;06.11.2023;2;18.10.2023;2;1747;15;1;0;157;13.10.2023;3;6;0;71
75196;06.06.2024;12.06.2024;28.06.2024;6;12.06.2024;1;337;15;29;0;158;12.06.2024;1;6;0;62
75194;06.06.2024;10.06.2024;28.06.2024;6;12.06.2024;1;337;15;29;0;158;10.06.2024;1;6;0;62
75192;06.06.2024;10.06.2024;28.06.2024;6;12.06.2024;1;337;15;29;1;158;10.06.2024;1;6;0;62
23479;26.03.2021;30.03.2021;07.04.2021;3;01.04.2021;3;none;15;1;0;157;30.03.2021;1;6;0;69
24229;15.04.2021;21.04.2021;23.04.2021;2;21.04.2021;3;349;15;37;0;157;21.04.2021;2;6;0;69
24245;15.04.2021;19.04.2021;27.04.2021;6;21.04.2021;1;339;15;29;0;157;19.04.2021;1;6;0;69
29654;20.08.2021;25.08.2021;26.08.2021;6;26.08.2021;3;none;15;7;0;157;25.08.2021;1;6;1;69
29653;20.08.2021;25.08.2021;26.08.2021;6;26.08.2021;3;none;15;7;0;157;25.08.2021;1;6;1;69
29655;20.08.2021;26.08.2021;01.09.2021;6;26.08.2021;3;none;15;7;0;157;26.08.2021;1;6;0;69
29604;19.08.2021;25.08.2021;25.08.2021;2;25.08.2021;3;350;49;5;1;157;25.08.2021;2;6;1;68
23250;23.03.2021;26.03.2021;02.04.2021;2;29.03.2021;3;none;15;35;0;157;26.03.2021;1;6;0;67
27784;08.07.2021;14.07.2021;19.07.2021;2;14.07.2021;2;341;15;23;0;157;14.07.2021;1;6;0;67
57909;08.06.2023;13.06.2023;16.06.2023;2;14.06.2023;2;306;15;1;0;157;13.06.2023;1;6;0;67
63170;04.10.2023;05.10.2023;03.11.2023;4;10.10.2023;1;340;15;29;0;157;06.10.2023;1;6;0;67
63217;04.10.2023;09.10.2023;26.10.2023;2;10.10.2023;2;314;15;9;0;157;09.10.2023;1;6;0;67
72281;10.04.2024;11.04.2024;03.05.2024;6;16.04.2024;2;314;15;9;0;158;11.04.2024;1;6;0;61
72282;10.04.2024;11.04.2024;03.05.2024;6;16.04.2024;2;314;15;9;0;158;11.04.2024;1;6;0;61
27857;09.07.2021;13.07.2021;19.07.2021;2;15.07.2021;2;none;15;1;0;157;13.07.2021;2;6;0;66
64486;02.11.2023;03.11.2023;24.11.2023;6;08.11.2023;1;345;15;30;1;158;03.11.2023;1;6;0;60
65930;30.11.2023;06.12.2023;15.12.2023;2;06.12.2023;2;345;15;1;1;158;06.12.2023;2;6;0;60
39327;30.03.2022;04.04.2022;05.04.2022;2;05.04.2022;2;none;15;9;0;157;04.04.2022;1;6;1;66
59587;12.07.2023;18.07.2023;21.07.2023;6;18.07.2023;2;342;15;24;0;157;18.07.2023;1;6;0;66
59523;12.07.2023;14.07.2023;03.08.2023;2;18.07.2023;2;343;15;24;0;157;14.07.2023;1;6;0;66
23308;24.03.2021;25.03.2021;30.03.2021;2;30.03.2021;3;none;15;37;0;157;25.03.2021;2;6;1;65
54490;28.03.2023;03.04.2023;06.04.2023;6;03.04.2023;3;1784;15;11;1;157;03.04.2023;1;6;0;65
26627;10.06.2021;15.06.2021;24.06.2021;6;16.06.2021;2;341;15;23;0;157;15.06.2021;1;6;0;64
26626;10.06.2021;15.06.2021;23.06.2021;6;16.06.2021;2;341;15;23;0;157;15.06.2021;1;6;0;64
29081;06.08.2021;11.08.2021;16.08.2021;3;12.08.2021;3;none;15;7;0;157;11.08.2021;1;6;0;64
29083;06.08.2021;11.08.2021;16.08.2021;3;12.08.2021;3;none;15;7;0;157;11.08.2021;1;6;0;64
68439;26.01.2024;29.01.2024;19.02.2024;3;01.02.2024;2;342;15;23;0;157;01.02.2024;1;6;0;64
25790;25.05.2021;26.05.2021;31.05.2021;6;31.05.2021;3;none;15;11;0;157;26.05.2021;1;6;1;63
25791;25.05.2021;26.05.2021;31.05.2021;6;31.05.2021;3;none;15;11;0;157;26.05.2021;1;6;1;63
29845;25.08.2021;30.08.2021;08.09.2021;4;31.08.2021;3;none;15;7;0;157;30.08.2021;1;6;0;63
31642;01.10.2021;04.10.2021;08.10.2021;2;07.10.2021;2;none;15;9;0;157;04.10.2021;1;6;0;63
59602;13.07.2023;18.07.2023;18.08.2023;2;19.07.2023;2;306;15;1;0;157;18.07.2023;1;6;0;63
59614;13.07.2023;18.07.2023;18.08.2023;2;19.07.2023;2;306;15;1;0;157;18.07.2023;1;6;0;63
59610;13.07.2023;19.07.2023;18.08.2023;2;19.07.2023;2;306;15;1;0;157;19.07.2023;1;6;0;63
62410;14.09.2023;15.09.2023;06.10.2023;4;20.09.2023;2;306;15;1;0;157;19.09.2023;1;6;0;62
62444;15.09.2023;20.09.2023;09.10.2023;2;21.09.2023;1;338;15;29;0;158;20.09.2023;1;6;0;56
30951;17.09.2021;22.09.2021;28.09.2021;4;23.09.2021;3;none;15;14;0;157;22.09.2021;1;6;0;60
59896;19.07.2023;25.07.2023;10.08.2023;2;25.07.2023;3;344;15;37;0;157;25.07.2023;2;6;0;60
69098;09.02.2024;14.02.2024;26.02.2024;4;15.02.2024;2;314;15;9;1;158;14.02.2024;1;6;0;56
51981;03.02.2023;09.02.2023;28.02.2023;2;09.02.2023;2;345;15;9;1;158;09.02.2023;1;6;0;55
58855;28.06.2023;30.06.2023;20.07.2023;6;04.07.2023;2;343;15;23;0;158;30.06.2023;1;6;0;55
58856;28.06.2023;30.06.2023;20.07.2023;6;04.07.2023;2;343;15;23;0;158;30.06.2023;1;6;0;55
58857;28.06.2023;30.06.2023;20.07.2023;6;04.07.2023;2;343;15;23;0;158;30.06.2023;1;6;0;55
74706;29.05.2024;29.05.2024;20.06.2024;6;04.06.2024;2;314;15;9;0;158;29.05.2024;1;6;0;55
63144;29.09.2023;04.10.2023;27.10.2023;2;05.10.2023;2;1747;15;1;0;157;04.10.2023;3;6;0;59
29494;18.08.2021;23.08.2021;24.08.2021;3;24.08.2021;3;none;15;7;0;157;23.08.2021;1;6;1;58
29491;18.08.2021;23.08.2021;24.08.2021;3;24.08.2021;3;none;15;7;0;157;23.08.2021;1;6;1;58
29490;18.08.2021;24.08.2021;24.08.2021;3;24.08.2021;3;none;15;7;0;157;24.08.2021;1;6;1;58
29497;18.08.2021;24.08.2021;24.08.2021;3;24.08.2021;3;none;15;7;0;157;24.08.2021;1;6;1;58
29496;18.08.2021;24.08.2021;24.08.2021;3;24.08.2021;3;none;15;7;0;157;24.08.2021;1;6;1;58
48943;23.11.2022;29.11.2022;15.12.2022;6;29.11.2022;2;342;15;24;0;157;29.11.2022;1;6;0;58
53173;02.03.2023;07.03.2023;24.03.2023;2;08.03.2023;2;1769;15;1;0;157;07.03.2023;1;6;0;58
53165;02.03.2023;07.03.2023;24.03.2023;2;08.03.2023;2;1769;15;1;0;157;07.03.2023;1;6;0;58
30069;31.08.2021;03.09.2021;08.09.2021;2;06.09.2021;2;341;15;24;0;157;03.09.2021;1;6;0;57
31100;21.09.2021;22.09.2021;27.09.2021;2;27.09.2021;2;none;15;9;0;157;22.09.2021;1;6;1;57
31241;23.09.2021;27.09.2021;29.09.2021;3;29.09.2021;3;none;15;7;0;157;27.09.2021;1;6;1;57
31245;23.09.2021;27.09.2021;18.11.2021;3;29.09.2021;3;none;15;7;0;157;27.09.2021;1;6;0;57
79646;28.08.2024;03.09.2024;18.09.2024;3;03.09.2024;2;342;15;24;0;157;03.09.2024;1;6;0;57
79655;28.08.2024;03.09.2024;18.09.2024;3;03.09.2024;2;342;15;24;0;157;03.09.2024;1;6;0;57
30878;16.09.2021;21.09.2021;22.09.2021;3;22.09.2021;3;none;15;7;0;157;21.09.2021;1;6;1;56
30833;16.09.2021;21.09.2021;22.09.2021;3;22.09.2021;3;none;15;7;0;157;21.09.2021;1;6;1;56
30831;16.09.2021;22.09.2021;22.09.2021;3;22.09.2021;3;none;15;7;0;157;22.09.2021;1;6;1;56
49369;01.12.2022;07.12.2022;30.12.2022;2;07.12.2022;2;none;15;1;1;157;07.12.2022;1;6;0;55
49371;01.12.2022;07.12.2022;30.12.2022;2;07.12.2022;2;none;15;1;1;157;07.12.2022;1;6;0;55
60694;03.08.2023;09.08.2023;25.08.2023;6;09.08.2023;1;338;59;30;1;157;09.08.2023;1;6;0;55
66042;01.12.2023;06.12.2023;27.12.2023;2;07.12.2023;2;343;15;24;0;157;06.12.2023;1;6;0;55
66043;01.12.2023;05.12.2023;27.12.2023;2;07.12.2023;2;343;15;24;0;157;05.12.2023;1;6;0;55
78220;31.07.2024;05.08.2024;22.08.2024;6;06.08.2024;2;306;15;1;0;157;05.08.2024;1;6;0;55
79727;29.08.2024;02.09.2024;06.09.2024;3;04.09.2024;2;342;15;24;1;157;02.09.2024;1;6;0;55
79787;30.08.2024;03.09.2024;12.09.2024;2;05.09.2024;2;343;15;24;0;157;03.09.2024;1;6;0;55
39382;31.03.2022;04.04.2022;29.04.2022;2;06.04.2022;2;360;15;23;0;157;04.04.2022;3;6;0;54
49037;24.11.2022;25.11.2022;16.12.2022;6;30.11.2022;3;none;15;14;1;157;25.11.2022;2;6;0;54
49033;24.11.2022;25.11.2022;16.12.2022;6;30.11.2022;3;none;15;14;1;157;25.11.2022;2;6;0;54
66402;08.12.2023;11.12.2023;04.01.2024;2;14.12.2023;2;306;15;1;0;157;11.12.2023;2;6;0;54
66415;08.12.2023;14.12.2023;08.01.2024;2;14.12.2023;2;306;15;1;0;157;14.12.2023;1;6;0;54
27467;30.06.2021;02.07.2021;07.07.2021;6;06.07.2021;1;340;15;29;1;157;02.07.2021;1;6;0;53
43133;05.07.2022;11.07.2022;11.07.2022;2;11.07.2022;2;314;15;9;0;157;11.07.2022;1;6;1;53
43135;05.07.2022;08.07.2022;18.07.2022;2;11.07.2022;2;314;15;9;0;157;08.07.2022;1;6;0;53
43137;05.07.2022;08.07.2022;15.07.2022;2;11.07.2022;2;314;15;9;0;157;08.07.2022;1;6;0;53
46714;30.09.2022;06.10.2022;11.10.2022;2;06.10.2022;3;none;15;44;0;157;06.10.2022;1;6;0;53
46746;30.09.2022;06.10.2022;21.10.2022;6;06.10.2022;3;none;15;37;1;157;06.10.2022;1;6;0;53
74034;16.05.2024;22.05.2024;10.06.2024;2;22.05.2024;1;337;15;30;1;158;22.05.2024;1;6;0;50
47759;26.10.2022;27.10.2022;03.11.2022;2;01.11.2022;2;343;15;23;0;157;27.10.2022;1;6;0;53
58575;22.06.2023;28.06.2023;14.07.2023;6;28.06.2023;2;1747;15;1;0;157;28.06.2023;3;6;0;53
64496;02.11.2023;08.11.2023;24.11.2023;2;08.11.2023;2;306;15;1;0;157;08.11.2023;2;6;0;53
67953;18.01.2024;23.01.2024;09.02.2024;2;24.01.2024;2;306;15;1;0;157;24.01.2024;1;6;0;53
67955;18.01.2024;23.01.2024;09.02.2024;2;24.01.2024;2;306;15;1;0;157;24.01.2024;1;6;0;53
27483;01.07.2021;05.07.2021;21.07.2021;4;07.07.2021;1;337;15;29;1;157;05.07.2021;1;6;0;52
27487;01.07.2021;05.07.2021;07.07.2021;2;07.07.2021;2;341;15;23;0;157;05.07.2021;1;6;1;52
27497;01.07.2021;06.07.2021;07.07.2021;2;07.07.2021;2;341;15;23;0;157;06.07.2021;1;6;1;52
27491;01.07.2021;05.07.2021;07.07.2021;2;07.07.2021;2;341;15;23;0;157;05.07.2021;1;6;1;52
27494;01.07.2021;06.07.2021;07.07.2021;2;07.07.2021;2;341;15;23;0;157;06.07.2021;1;6;1;52
52165;09.02.2023;09.02.2023;03.03.2023;2;15.02.2023;2;none;15;9;0;157;09.02.2023;1;6;0;52
